Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
Spice Money,2024-01-14,Twitter.com,Prakash_sahoo07,Prakash Sahoo,Neutral,"@SpiceMoneyIndia महोदय,मैंने 6 जनवरी 2024 को DMI0036635434 का LOAN पेमेंट किया था तथा इसी लोन अकाउंट नंबर पर 14 जनवरी 2024 को लोन पेमेंट किया है ।
दोनों पेमेंट सक्सेसफुल दिख रहा है किंतु दोनों पेमेंट का रिसिप्ट नहीं डाउनलोड हो रहा है और लोन कंपनी के पास अभी तक अपडेट नहीं हुआ है https://t.co/DvCS0ozUjb",2024-01-14 15:20:27,,https://twitter.com/Prakash_sahoo07/status/1746469821129392524,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,@chandansinghkushwaha9518,@chandansinghkushwaha9518,Negative,Grahak loan me 1% commission or bo bhi 45 din me ayega .... Very bakwas service....😢,2024-01-14 15:06:32,,https://www.youtube.com/watch?v=2FEM1kunPCQ&lc=UgzOzpffqElbo7Chm6F4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,Prakash_sahoo07,Prakash Sahoo,Neutral,"@SpiceMoneyIndia महोदय,मैंने 6 जनवरी 2024 को DMI0036635434 का LOAN पेमेंट किया था तथा इसी लोन अकाउंट नंबर पर 14 जनवरी 2024 को लोन पेमेंट किया है ।
दोनों पेमेंट सक्सेसफुल दिख रहा है किंतु दोनों पेमेंट का रिसिप्ट नहीं डाउनलोड हो रहा है और लोन कंपनी के पास अभी तक अपडेट नहीं हुआ है https://t.co/UR7n7m2Rkf",2024-01-14 14:58:58,,https://twitter.com/Prakash_sahoo07/status/1746464414847635865,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,Spice Money,Spice Money,Neutral,#SpiceSamachar: Har Bar Instant Commission Ki Guarantee deta hai Spice Money,2024-01-14 13:47:27,,https://www.youtube.com/watch?v=nw5NSk5mPF8,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,Spice Money,Spice Money,Neutral,#SpiceSamachar: Sabse Zyada Services dilana hai Spice Money Ki Guarantee!,2024-01-14 13:44:22,,https://www.youtube.com/watch?v=dqPqFJSj1VA,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,Spice Money,Spice Money,Neutral,#SpiceSamachar Mein Janein Spice Money Customer Support Se Judi Kuchh Khas Batein!,2024-01-14 13:41:58,,https://www.youtube.com/watch?v=L48LASyoHuE,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,Spice Money,Spice Money,Neutral,#SpiceSamachar Mein Janein Spice Money Customer Support Se Judi Kuchh Khas Batein!,2024-01-14 13:41:41,,https://www.youtube.com/watch?v=L48LASyoHuE,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@ashukm प्रिय महोदय, नमस्कार! हमारे ग्राहक सेवा अधिकारी जल्द ही आपसे संपर्क करेंगे। सादर, टीम स्पाइस मनी",2024-01-14 12:44:50,,https://twitter.com/SpiceMoneyIndia/status/1746430656609919073,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Hamare grahak sewa adhikari aapse jald hi sampark karenge. Regards, Team Spice Money",2024-01-14 12:44:03,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=951068643113303&reply_comment_id=1021453392273886,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,जब कोई फसेगा तो पता चल जाएगा कम्पनी किस प्रकार अपने एजेंट की प्रॉब्लम को salve करती है।यहाँ प्राब्लम को salve करने की टाइम लिमिट नही है ।यहाँ पर कस्टमर केअर पर बात करने जबाब मिलता है हम आप को निशित टाइम नही बात सकते यहाँ मिलता है टाइम पर टाइम टाइम पर टाइम,2024-01-14 11:50:39,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=1462240781315374,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,ashukm,Samraat Ashok,Neutral,"@SpiceMoneyIndia Sdl943226
Mo. 7489956452
Email.ashokkumarmehra5@gmail.com",2024-01-14 11:24:51,,https://twitter.com/ashukm/status/1746410530787721280,Male,,,,0,0,173,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-01-14 10:59:52,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=1134700837912417&reply_comment_id=1487046708526353,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-01-14 10:59:33,,https://www.facebook.com/634639855377280/posts/771990234975574?comment_id=748647417186256&reply_comment_id=1552375138856412,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,"Company ne add material nahi bhejna
Apni add retailer to karwaunge",2024-01-14 10:57:51,,https://www.facebook.com/634639855377280/posts/771990234975574?comment_id=1821356824981825,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,3 year us bahut achchi Aeps sarvice,2024-01-14 10:39:53,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=1134700837912417,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Positive,Very nice 👍❤️,2024-01-14 10:14:14,,https://www.facebook.com/634639855377280/posts/771990234975574?comment_id=748647417186256,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,Mera Spice voilet -11000 show ho rha lekin mene spice money ko 10 bar call kar Diya uska koi samadhan nhi nikla,2024-01-14 10:05:18,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=951068643113303&reply_comment_id=338528735742838,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,"SPICE MONEY 9001582322
anoopk531@gmail.com",2024-01-14 10:03:31,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=951068643113303&reply_comment_id=775190451102670,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"रेडब्लू रिवोल्यूशन से डिजिटल बैंकिंग सेवाएं देने वाली दुकानों को एक नई पहचान मिली है। 
अपनी दुकान को लाल और नीले रंग में रंगकर हमारी मुहीम को सफल बनाने के लिए ब्रिजेश कुमार यादव जैसे सभी लोगों का दिल से शुक्रिया।

#SpiceMoney #SpiceMoneyGuarantee #RuralFinTech #RedBlueRevolution #NayiPehchan #MainAdhikariKhudHoonGuarantee
रेडब्लू रिवोल्यूशन से डिजिटल बैंकिंग सेवाएं देने वाली दुकानों को एक नई पहचान मिली है। 
अपनी दुकान को लाल और नीले रंग में रंगकर हमारी मुहीम को सफल बनाने के लिए ब्रिजेश कुमार यादव जैसे सभी लोगों का दिल से शुक्रिया।

#SpiceMoney #SpiceMoneyGuarantee #RuralFinTech #RedBlueRevolution #NayiPehchan #MainAdhikariKhudHoonGuarantee",2024-01-14 10:00:17,,https://www.facebook.com/634639855377280/posts/771990234975574,,,,,0,0,0,,24,100,2,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-01-14 09:13:26,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=951068643113303&reply_comment_id=673775454668209,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Neutral,SPICE MONEY ok,2024-01-14 09:13:19,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=1027555474997577&reply_comment_id=1465672170677352,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-01-14 09:13:09,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=7562837390413776&reply_comment_id=890912152494093,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-01-14 09:12:56,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=1027555474997577&reply_comment_id=2063900380653508,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-01-14 09:12:18,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=746525317391659&reply_comment_id=1836386293499086,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-01-14 09:11:02,,https://www.youtube.com/watch?v=WFhlOwAtEvE&lc=UgzW_RIz1TQ9WFoUPb14AaABAg.9zWtSKnKPW79zXiz88MHrD,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! New id request ke regarding aap hamare official customer care 0120-3645622 par sampark karein. Regards, Team Spice Money",2024-01-14 09:10:25,,https://www.youtube.com/watch?v=7N6n0nCAmV8&lc=UgycCeP4RttEFxaVZAt4AaABAg.9zWbrCU9GBd9zXiudMG3cg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@nsrajpurohit108 Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-01-14 09:07:58,,https://twitter.com/SpiceMoneyIndia/status/1746376081613983765,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,Heinekenqoow,Heineken,Negative,"@ParwinderS82656 @SpiceMoneyIndia For quick solution of account issues like I encountered, grab @codingwest here on Twitter assistance without delay. They were a great help to me.",2024-01-14 08:56:46,,https://twitter.com/Heinekenqoow/status/1746373260516692256,,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,FredWashin71488,Fred Washington,Negative,@ParwinderS82656 @SpiceMoneyIndia kindly send @codingwest a message here on Twitter (x)he can help you  regain full access to your account and create a firewall for your account to prevent further hacking threats,2024-01-14 08:56:37,,https://twitter.com/FredWashin71488/status/1746373226677059711,Male,,,,0,0,2,Ecuador,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,ParwinderS82656,Parwinder Singh,Positive,@SpiceMoneyIndia A few days ago someone hacked the ID of Spice Money.  Do you have any security or not? Clear it.,2024-01-14 08:55:42,,https://twitter.com/ParwinderS82656/status/1746372995646668974,Male,,,,0,0,2,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Twitter.com,ParwinderS82656,Parwinder Singh,Positive,@SpiceMoneyIndia A few days ago someone hacked the ID of Spice Money.  Do you have any security or not? Clear it.,2024-01-14 08:55:27,,https://twitter.com/ParwinderS82656/status/1746372929301164341,Male,,,,0,0,2,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,Facebook.com,FB User,FB User,Positive,Good work Spice Many,2024-01-14 08:13:49,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=746525317391659,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-14,youtube.com,@govtsrschoolpalina817,@govtsrschoolpalina817,Neutral,Meri I'd ki Abhi tak cpv nhi huie hai muje I'd leye hua 6 month ho chuke hai distributor koi sahayata nahi kar Raha hai aor 3 bar me e mail bhi kar chuka hu,2024-01-14 01:23:18,,https://www.youtube.com/watch?v=WFhlOwAtEvE&lc=UgzW_RIz1TQ9WFoUPb14AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@RiteshTechnicalStar,@RiteshTechnicalStar,Neutral,Distributer id  lena hai,2024-01-13 22:49:33,,https://www.youtube.com/watch?v=7N6n0nCAmV8&lc=UgycCeP4RttEFxaVZAt4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,SPICE MONEY 7063114616,2024-01-13 22:23:46,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=1027555474997577&reply_comment_id=7695783940450658,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,"APS Kyc ,sdl1042352 id ,mo.9512778803 Valvai Khumanbhai Narvatbhai",2024-01-13 21:52:28,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=7562837390413776,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,APS kyc ser,2024-01-13 21:50:27,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=389435383499483,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@Shivkumar15317,@Shivkumar15317,Neutral,Jai hind sir ji,2024-01-13 21:07:44,,https://www.youtube.com/watch?v=q-1_LF2aJVA&lc=Ugxi7f9ufhJ-_lnQGIB4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,nsrajpurohit108,Narpat singh,Neutral,@SpiceMoneyIndia @ashukm Mera bhi same haal hai Bhai me pichle 20 din se preshan ho gya hu mere I'd me 6500 rs bhi hai or I'd active nhi ho rhi or n costumer support mil rha hai I'd no. sdl188856,2024-01-13 20:54:22,,https://twitter.com/nsrajpurohit108/status/1746191464932229340,Male,,,,0,0,13,"Barmer, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,nsrajpurohit108,Narpat singh,Neutral,"@ashukm Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number &amp; email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-01-13 20:36:19,,https://twitter.com/nsrajpurohit108/status/1746186922710663518,Male,,,,0,0,13,"Barmer, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,Sabse bed service,2024-01-13 20:24:43,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=951068643113303,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,Yha pe koi bhi aapne number share nhi kre aapke sath froud ho sakta he,2024-01-13 19:24:08,,https://www.facebook.com/634639855377280/posts/769133368594594?comment_id=1095442314826864,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@ashukm Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number &amp; email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-01-13 18:09:39,,https://twitter.com/SpiceMoneyIndia/status/1746150011413385723,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@KumarRahul9321 Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-01-13 18:09:17,,https://twitter.com/SpiceMoneyIndia/status/1746149921135198377,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@Warmbirds12 Dear Sir, Greetings! As per discussed with you your concern related Id unblocking request ,information shared from our end.If you have any query,you can also contact us on our official customer care number 0120-3645645 Regards, Team Spice Money",2024-01-13 18:07:45,,https://twitter.com/SpiceMoneyIndia/status/1746149535313748187,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Please share your email id and mobile number in inbox .we'll reach out to you to resolve all your concerns.Regards, Team Spice Money",2024-01-13 18:00:53,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=1027555474997577&reply_comment_id=1034703524283006,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear sir, Greetings! Aapke sujhaav ke liye dhanyavaad, humne ise note kar liya hai.Regards, Team Spice Money",2024-01-13 17:59:52,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=778288207658990&reply_comment_id=345758405075454,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-01-13 17:58:29,,https://www.facebook.com/634639855377280/posts/769133368594594?comment_id=682071620762558&reply_comment_id=364091406348815,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,Smart Shop,Smart Shop,Neutral,"NPCI करेगा अब सभी ऐसे AEPS संचालकों की ID बंद | New Big Update 2024 | roinet,fino, spice money, rnfi",2024-01-13 17:10:52,,https://www.youtube.com/watch?v=gIAoznd_3Po,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@mithilasales1 Dear Sir, Greetings! We are trying to contact you but you are not answering . Please share your contact details and suitable times. Regards, Team Spice Money",2024-01-13 17:07:45,,https://twitter.com/SpiceMoneyIndia/status/1746134432681988247,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,Warmbirds12,Warmbirds,Negative,@SpiceMoneyIndia Sorry for inconvenience.. I'm available 4 pm to 8pm... please look into this matter...,2024-01-13 16:22:33,,https://twitter.com/Warmbirds12/status/1746123059210400178,,,,,0,0,11,"West bengal, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse Batchit ke anusar Spice Money T-shirt ke  baare me hamari taraf se aapko jankari share kar di gayi hai. Regards, Team Spice Money",2024-01-13 16:09:14,,https://www.facebook.com/634639855377280/posts/768501555324442?comment_id=903082647880253&reply_comment_id=915475926681088,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,Shahealam8756,shahealam,Neutral,@SpiceMoneyIndia Tq,2024-01-13 16:06:58,,https://twitter.com/Shahealam8756/status/1746119140090519641,Male,,,,0,0,199,Pratapgarh uttar pradesh,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@Shahealam8756 Dear Sir, Namaskar! Aapse Batchit ke anusar UPI cash withdrawal transaction ke baare me hamari taraf se aapko jankari share kar di gayi hai. Adhik jankari ke liye aap hamare official customer care number 0120-3645645 par bhi sampark kar sakte hain. Regards, Team Spice Money",2024-01-13 16:02:57,,https://twitter.com/SpiceMoneyIndia/status/1746118126318612698,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@Warmbirds12 Dear Sir, Greetings! We are trying to contact you but you are not answering . Please share your contact details and suitable times. Regards, Team Spice Money",2024-01-13 15:57:02,,https://twitter.com/SpiceMoneyIndia/status/1746116637466440192,Male,,,,0,0,5998,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-01-13 15:24:31,,https://www.youtube.com/watch?v=vKpSJic2FpY&lc=UgwZyVfXvzjV5EYMo114AaABAg.9zVhQAY_JmL9zVoviu-eho,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@thegullyboys336,@thegullyboys336,Neutral,axis bank sceem flof rahi hai,2024-01-13 14:48:01,,https://www.youtube.com/watch?v=otifGXuH01E&lc=UgyfF4VA8EacITYO8Sl4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@kishans1996,@kishans1996,Neutral,"Dear prospect, you are not at your shop location. Error is coming when I tried to re-kyc at my shop location . How to fix it",2024-01-13 14:18:54,,https://www.youtube.com/watch?v=vKpSJic2FpY&lc=UgwZyVfXvzjV5EYMo114AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,KRISHNA67713666,KRISHNA KANT VERMA,Neutral,@SpiceMoneyIndia https://t.co/xh6h267K3C,2024-01-13 14:07:29,,https://twitter.com/KRISHNA67713666/status/1746089070986727825,Male,,,,0,0,6,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,ashukm,Samraat Ashok,Negative,@SpiceMoneyIndia एक घटिया और बेकार कंपनी है जो लाखो कमाकर देने वाले एजेंट की तक नही सुनती #MKBD,2024-01-13 13:50:36,,https://twitter.com/ashukm/status/1746084820839796865,Male,,,,0,0,173,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-01-13 13:46:26,,https://www.youtube.com/watch?v=otifGXuH01E&lc=UgyNQN_Kr5q3er08IqR4AaABAg.9zTv5wyRqyx9zVdhJZNqVA,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,Warmbirds12,Warmbirds,Neutral,@SpiceMoneyIndia Any further updates... didn't anyone from your customer contact me yet!,2024-01-13 11:37:27,,https://twitter.com/Warmbirds12/status/1746051311693635662,,,,,0,0,11,"West bengal, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Twitter.com,KrishanKum62314,Krishan Kumar Jha,Neutral,@SpiceMoneyIndia 9056959465,2024-01-13 11:12:13,,https://twitter.com/KrishanKum62314/status/1746044962129752327,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Neutral,S2U sar,2024-01-13 09:27:27,,https://www.facebook.com/634639855377280/posts/771350455039552?comment_id=392293893244967,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,FB User,FB User,Negative,Sushanta Dishri new id lene ka soch raha aisa problem hai,2024-01-13 08:39:55,,https://www.facebook.com/634639855377280/posts/770757868432144?comment_id=274814655311013&reply_comment_id=275766262180901,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-01-13,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"पर्व अनेक, उत्साह एक 
स्पाइस मनी परिवार की ओर से भारत की विविधता में एकता के इस महापर्व की हार्दिक बधाइयां।

#SpiceMoney #SpiceMoneyGuarantee #Lohri #MakarSankranti #Pongal #Bihu
पर्व अनेक, उत्साह एक 
स्पाइस मनी परिवार की ओर से भारत की विविधता में एकता के इस महापर्व की हार्दिक बधाइयां।

#SpiceMoney #SpiceMoneyGuarantee #Lohri #MakarSankranti #Pongal #Bihu",2024-01-13 08:00:19,,https://www.facebook.com/634639855377280/posts/771350455039552,,,,,0,0,0,,8,80,9,,Post,,,,,,,,,,,,,,,,,,,,,,
