Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Case Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Views,Shares,Dislikes,Verified Account,Post Type,Sub-Source,Ratings,Case Status,Case Assigned To,Case ID,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Language,Others,Category,SubCategory,PostType,Rating,General,Note1,Note2,Note3
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Podium in Paris 🤞,2024-03-11 19:07:45,,https://twitter.com/Twitter User/status/1767183131226849788,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,"Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Congrats🎉
Olympics medal loading...",2024-03-11 19:07:09,,https://twitter.com/Twitter User/status/1767182979963764831,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,"Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Congratulations #SatChi,&#8203;  You are undoubtedly the greatest doubles players to have played men's doubles. My 7 year old daughter is a huge fan of you both. God bless you. All the best for the Olympics.",2024-03-11 19:06:46,,https://twitter.com/Twitter User/status/1767182882811113711,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Congratulations.. keep going satchi ❤️,2024-03-11 19:06:23,,https://twitter.com/Twitter User/status/1767182786794778865,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj My reason to watch badminton ❤️💪,2024-03-11 19:05:54,,https://twitter.com/Twitter User/status/1767182663126061534,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Keep going satchi ❤️,2024-03-11 19:04:43,,https://twitter.com/Twitter User/status/1767182368006193249,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Congratulations chirag!,2024-03-11 19:04:01,,https://twitter.com/Twitter User/status/1767182188511113238,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Thank you for making me watch Badmintom again after so many years🫶,2024-03-11 19:00:48,,https://twitter.com/Twitter User/status/1767181382479233233,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,Shettychirag04 badmintonphoto Media_SAI BAI_Media yonex_com DBSBankIndia NipponPaintInd GoSportsVoices IndianOilcl PNBMetlife1 Limca_Official satwiksairaj Congratulations sir,2024-03-11 18:58:57,,https://twitter.com/Twitter User/status/1767180916429136062,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,dbsbank dbs_care DBSBankIndia i maintain my account balance february then why this cut the charges again https://t.co/vTYbndqBbO,2024-03-11 09:26:43,,https://twitter.com/Twitter User/status/1767036906498585015,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-11,Twitter.com,Twitter user,Twitter user,Neutral,dbsbank DBSBankIndia I don't know which bank is open on Sunday at 2am at night? And how can you deduct money for monthly maintenance when your your a wallet not bank. Do your provide a pass book or cheque? No then when you are not a #bank why bank #rules? RBI FinMinIndia plz https://t.co/ZGIMDFAudt,2024-03-11 07:46:27,,https://twitter.com/Twitter User/status/1767011674975019473,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-08,Twitter.com,Twitter user,Twitter user,Neutral,"#InternationalWomensDay | 23% of salaried women in India’s metro cities perceive a gender pay gap,&#8203; while 16% report gender bias at their workplace,&#8203; reveals a survey by DBSBankIndia &amp; CRISILLimited  

More details ⬇️ #WomensDay #WomensDay24 https://t.co/HwtvBFw00x https://t.co/DQE18LW5MM",2024-03-08 12:02:29,,https://twitter.com/Twitter User/status/1765988945291329915,Male,,,,0,0,,,,,,,,,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-08,Twitter.com,Twitter user,Twitter user,Neutral,"DBS Bank empowers everyone to achieve their goals and thrive in an environment of inclusivity and equality.

#HappyWomensDay!

P.S.: Click https://t.co/G3A4nni8DC to read the DBS Women and Finance report for insights on factors that influence women and their financial decisions. https://t.co/48767HYCnR",2024-03-08 09:00:00,,https://twitter.com/DBSBankIndia/status/1765943021596446857,Male,,,,0,0,14527,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-07,Twitter.com,Twitter user,Twitter user,Neutral,"Damn guys! Stumbled upon a crazy read.. Though it was lengthy,&#8203; it was worth the read. DBSBankIndia is truly defining themselves as a different kind of bank with their Women and Finance report. Check it out https://t.co/a74aH6iCus 
#BankOnDBS",2024-03-07 22:00:11,,https://twitter.com/Twitter User/status/1765776973026959822,,,,,0,0,,,,,,,,,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-07,Twitter.com,Twitter user,Twitter user,Positive,"Your DBS Bank Debit Card is your companion that let’s you #LiveMoreBankLess. Enjoy contactless Tap to Pay transactions that are fast,&#8203; smooth and smart.

Know more: https://t.co/HUFYHNremH

#DBSBankIndia #VisitDBS https://t.co/5EYBJ1wG5Y",2024-03-07 17:52:09,,https://twitter.com/DBSBankIndia/status/1765714554997145713,Male,,,,0,0,14528,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-06,Twitter.com,Twitter user,Twitter user,Negative,"Shockingly,&#8203; 10% of our essential food grains in India miss the plate.

As a purpose-driven bank,&#8203; #DBSBankIndia aligns itself to the #TowardsZeroFoodWaste initiative that raises awareness about a sustainable future.

Read more: https://t.co/Z6FHnc3yBK 

#SustainabilityAtDBS https://t.co/I3tqdYCFJ5",2024-03-06 19:47:52,,https://twitter.com/DBSBankIndia/status/1765381286057668608,Male,,,,0,0,14525,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-06,Twitter.com,Twitter user,Twitter user,Neutral,"Register here: https://t.co/mbzI8WeFrz

Last date to register: 8th March 2024

#WomensDay #FinancialLiteracy #EmpowerHer #7StepsToFinancialConfidence #LimitedSpots

ETBrandEquity  DBSBankIndia",2024-03-06 19:37:19,,https://twitter.com/Twitter User/status/1765378633043149301,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-06,Twitter.com,Twitter user,Twitter user,Neutral,"DBS Bank says it deducted 27% salary of its CEO Gupta for tech glitches in 2023

DBSBankIndia #finance #business 

https://t.co/shAMi8hPmL https://t.co/rWm1iEuGWF",2024-03-06 17:00:00,,https://twitter.com/Twitter User/status/1765339042042757502,,,,,0,0,,,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-06,Twitter.com,Twitter user,Twitter user,Neutral,"23% of salaried women in India`s metros perceive a gender pay gap,&#8203; and 16% report gender bias at their workplace by CRISILLimited  and DBSBankIndia

https://t.co/eHVRerXPA2

#Women #KishorePoduri #Investmentguruindia https://t.co/v1XJlSi8N4",2024-03-06 16:43:44,,https://twitter.com/Twitter User/status/1765334947189911911,,,,,0,0,,,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-06,Twitter.com,Twitter user,Twitter user,Neutral,"As DBSBankIndia unveiled its report - ‘Women and Finance’,&#8203; Shoma Narayanan takes us through some of its key insights,&#8203; and a lot more. 
Read the story here: https://t.co/FCCK8WuV1s 

#banking #finance #ShomaNarayan #bankingsector #DBSBank #e4m https://t.co/g69mVkHTbf",2024-03-06 11:56:29,,https://twitter.com/Twitter User/status/1765262659338035522,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-05,Twitter.com,Twitter user,Twitter user,Negative,"Mr_Apple92 dbsbank DBSBankIndia Bajaj_Finserv Bajaj_Finance CEO,&#8203; 
Mr. Shome-98201 02000

Complaint letters can also be sent to CEO's address: 

Flat A 3303,&#8203; 33rd Floor,&#8203; Vivarea A Wing,&#8203; Sane Guruji Marg,&#8203; Jacob Circle,&#8203; Mahalaxmi,&#8203; Mumbai 400011

One may use the above details judiciously&amp;to resolve their genuine unresolved concerns.",2024-03-05 21:47:56,,https://twitter.com/Twitter User/status/1765049116072267828,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-05,Twitter.com,Twitter user,Twitter user,Negative,"Fraudulent Credit Limit...
Apply &amp; KYC Ke Time Per Zyada Limit Di... Phir Baad Me Limit Kam Kardi...
dbsbank
DBSBankIndia
Bajaj_Finserv
Bajaj_Finance https://t.co/g3SbgBDxEP",2024-03-05 12:48:47,,https://twitter.com/Twitter User/status/1764913433257066693,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-05,Twitter.com,Twitter user,Twitter user,Neutral,"Dear Bajaj finserv DBS I want clear my all dues on my credit card please contact me 🙏🏻
digibank DBSBankIndia Bajaj_Finserv RBI https://t.co/c0WeTryMxO",2024-03-05 12:16:26,,https://twitter.com/Twitter User/status/1764905290569494600,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-05,Twitter.com,Twitter user,Twitter user,Neutral,Yesterday evening my DBS bank account was frozen i don't no whymy account was frozen amd my money so stucked in please resolve my problem as soon as possible dbsbank DBSBankIndia https://t.co/9RzrL3INWf,2024-03-05 01:17:29,,https://twitter.com/Twitter User/status/1764739461944881435,Male,,,,0,0,,,,,,,,,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-05,Twitter.com,Twitter user,Twitter user,Neutral,Yesterday evening my DBS bank account was frozen i don't no whymy account was frozen amd my money so stucked in please resolve my problem as soon as possible dbsbank DBSBankIndia https://t.co/9RzrL3INWf,2024-03-05 01:16:36,,https://twitter.com/Twitter User/status/1764739238417822085,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-04,Twitter.com,Twitter user,Twitter user,Neutral,DBSBankIndia my savings bank account with dbs was closed today but the balance is not credited to the given account. Pls help.,2024-03-04 19:59:47,,https://twitter.com/Twitter User/status/1764659510675997087,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-04,Twitter.com,Twitter user,Twitter user,Positive,"Came across a captivating read by DBSBankIndia on women and finance. They're truly defining themselves as a Different Kind Of Bank with their insightful report. Check it out: https://t.co/lmUv4Tf6Lc…
#BankOnDBS",2024-03-04 16:30:49,,https://twitter.com/Twitter User/status/1764606922936746423,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-04,Twitter.com,Twitter user,Twitter user,Neutral,"Damn guys! Stumbled upon a crazy read.. Though it was lengthy,&#8203; it was worth the read. DBSBankIndia is truly defining themselves as a different kind of bank with their Women and Finance report. Check it out https://t.co/a74aH6iCus 
#BankOnDBS",2024-03-04 16:29:35,,https://twitter.com/Twitter User/status/1764606610687873483,,,,,0,0,,,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-04,Twitter.com,Twitter user,Twitter user,Positive,"Came across a captivating read by DBSBankIndia on women and finance. They're truly defining themselves as a Different Kind Of Bank with their insightful report. Check it out: https://t.co/i6ULPVKZM7
#BankOnDBS",2024-03-04 15:46:56,,https://twitter.com/Twitter User/status/1764595879510675747,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-04,Twitter.com,Twitter user,Twitter user,Positive,"Wow! Came across a captivating read by DBSBankIndia on women and finance. They're truly defining themselves as a Different Kind Of Bank with their insightful report. Check it out: https://t.co/Ziocl4reE3
#BankOnDBS",2024-03-04 15:44:29,,https://twitter.com/Twitter User/status/1764595260347269530,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-02,Twitter.com,Twitter user,Twitter user,Negative,"Very bad customer service. 

Karur,&#8203; Gandhigramam Branch

DBSBankIndia digibank",2024-03-02 19:57:44,,https://twitter.com/Twitter User/status/1763934216482668974,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-02,Twitter.com,Twitter user,Twitter user,Neutral,Pratik638892844 dbsbank DBSBankIndia Thanks for the help Pratik638892844,2024-03-02 09:27:02,,https://twitter.com/Twitter User/status/1763775498411196769,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-01,Twitter.com,Twitter user,Twitter user,Negative,No support was provided. This remains unresolved. I have chosen other bank for the services. Not choosing this bank ever for myself or my family. dbsbank DBSBankIndia piyush24 taimurbai,2024-03-01 16:44:08,,https://twitter.com/Twitter User/status/1763523107061674200,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-01,Twitter.com,Twitter user,Twitter user,Negative,dbsbank DBSBankIndia No support was provided. This remains unresolved. I have chosen other bank for the services. Not choosing this bank ever for myself or my family.,2024-03-01 16:41:17,,https://twitter.com/Twitter User/status/1763522390792061247,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-01,Twitter.com,Twitter user,Twitter user,Negative,"DBSBankIndia #dbsbankindia dbs_care DBSBankIndia digibank                                                          is this a bank or scrap .
Dbs bank Laziness at first . Irresponsible banking to all .       Avoid banking with this bank for peaceful living.",2024-03-01 16:38:41,,https://twitter.com/Twitter User/status/1763521737973748066,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-01,Twitter.com,Twitter user,Twitter user,Negative,Complained earlier also but it makes my mind sad that dbsbank DBSBankIndia dont even have proper customer care number and customers have to ask like beggars for their hard earned money https://t.co/mmrqAi07OT,2024-03-01 14:47:29,,https://twitter.com/Twitter User/status/1763493754546041258,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-01,Twitter.com,Twitter user,Twitter user,Positive,"Safeguarding your bank details is paramount in today's digital landscape. Become cyber-smart by adopting preventive measures to steer clear of cybercrime.

For more details,&#8203; visit https://t.co/7KWKnXhg00.  

#RBI #DBSBankIndia #FinancialLiteracyWeek #BankOnDBS https://t.co/6BrZ6PfKFz",2024-03-01 12:14:35,,https://twitter.com/DBSBankIndia/status/1763455276043096122,Male,,,,0,0,14513,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-29,Twitter.com,Twitter user,Twitter user,Negative,"#dbsbankindia DBSBankIndia is this a bank or scrap .
Dbs bank Laziness at first . Irresponsible banking to all .       Avoid banking with this bank for peaceful living.",2024-02-29 19:35:36,,https://twitter.com/Twitter User/status/1763203873748275270,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-29,Twitter.com,Twitter user,Twitter user,Negative,"DBSBankIndia is this a bank or scrap .
Dbs bank Laziness at first . Irresponsible banking to all .       Avoid banking with this bank for peaceful living.",2024-02-29 19:29:44,,https://twitter.com/Twitter User/status/1763202394719162494,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-29,Twitter.com,Twitter user,Twitter user,Neutral,"#GrowYourBusinessWithDBS #LeapDay #leapday2024 #LeapYear2024 #LeapYear 
  Quoted Tweet : DBSBankIndia : This leap year,&#8203; keep your financial worries aside,&#8203; with DBS Bank's digital and technological prowess by your side. 

#DifferentKindOfBank #DBSBankIndia #DBSMoment #TopicalSpot #LeapYear #BusinessBanking https://t.co/XzRMuk2tYE",2024-02-29 10:14:01,,https://twitter.com/Twitter User/status/1763062546888802541,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-29,Twitter.com,Twitter user,Twitter user,Negative,"This leap year,&#8203; keep your financial worries aside,&#8203; with DBS Bank's digital and technological prowess by your side. 

#DifferentKindOfBank #DBSBankIndia #DBSMoment #TopicalSpot #LeapYear #BusinessBanking https://t.co/XzRMuk2tYE",2024-02-29 09:00:00,,https://twitter.com/DBSBankIndia/status/1763043918222888967,Male,,,,0,0,14510,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-28,Twitter.com,Twitter user,Twitter user,Positive,"Subject: Settlement Follow-up - Credit Card 3014 (DBS)

Dear DBSBankIndia
dbsbank

Following up on my settlement request for credit card ending 3014. Still awaiting response. Urgent attention appreciated.

Thank you.

Sincerely,&#8203;
Sanga Sai",2024-02-28 22:09:39,,https://twitter.com/Twitter User/status/1762880250718118136,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-28,Twitter.com,Twitter user,Twitter user,Positive,"#LiveMoreBankLess knowing that your business is financially secure with our cash concentration,&#8203; liquidity reporting and account management using DBS Bank Liquidity Management Solutions.

Know More: https://t.co/KDZseLBtAv

#LiquidityManagement #DBSBankIndia #BusinessBanking https://t.co/3SqO84XMBN",2024-02-28 18:14:37,,https://twitter.com/DBSBankIndia/status/1762821105687888242,Male,,,,0,0,14505,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-26,Twitter.com,Twitter user,Twitter user,Neutral,"Smt. Anita Shah Akella,&#8203; CEO of #IEPFA &amp; Joint Secretary MCA21India,&#8203; formalized collaboration with Sh. Rajiv Bagga,&#8203; Executive Director &amp; India Head of Government Business DBSBankIndia,&#8203; to sign an #MoU between the organisations. 
Together,&#8203; we're leveraging #DBSBank's digital… https://t.co/qIM8ihAUDX",2024-02-26 20:32:32,,https://twitter.com/Twitter User/status/1762131034425143713,Male,,,,0,0,,,,,,,,True,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-26,Twitter.com,Twitter user,Twitter user,Neutral,"Explore how GenAI is revolutionizing omnichannel journeys with AkashDeepBatra - DBSBankIndia,&#8203; benjohn - MSFTAdvertising,&#8203; Bharat__Khatri - omglatvia and Richakhera24 - SchneiderElec: https://t.co/C6K9fFSLqX

#adtechin #adtech2024 https://t.co/c75HnRWwEm",2024-02-26 18:00:00,,https://twitter.com/Twitter User/status/1762092651082588608,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-23,youtube.com,mydreams626,mydreams626,Positive,Unsung HERO of INDIAN FREEDOM MOVEMENT...Great initiative DBS .. Happy to be part of DBS team..❤❤,2024-02-23 18:42:56,,https://www.youtube.com/watch?v=fCzJBLfOr_c&lc=UgwZE223Vq5nHUeDFXl4AaABAg,,,,,,,,,0,0,0,,0,,Comment,,,,,,,,,,,,,, , , , , , ,,,
2024-02-23,Twitter.com,Twitter user,Twitter user,Positive,"Say goodbye to reliance on borrowings to cover for your business's leasing expenses. With DBS Leasing Solution,&#8203; enjoy stability and flexibility in managing your assets.

To sign-up,&#8203; click https://t.co/d4yvYPvdcu. A representative from DBS Bank will contact you shortly thereafter. https://t.co/Ca5VWyAkIh",2024-02-23 16:30:00,,https://twitter.com/DBSBankIndia/status/1760982836041896263,Male,,,,0,0,14490,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-23,Twitter.com,Twitter user,Twitter user,Neutral,"Smt. Anita Shah Akella,&#8203; CEO of #IEPFA &amp; Joint Secretary MCA21India,&#8203; formalized collaboration with Sh. Rajiv Bagga,&#8203; Executive Director &amp; India Head of Government Business DBSBankIndia,&#8203; to sign an #MoU between the organisations. 
Together,&#8203; we're leveraging #DBSBank's digital… https://t.co/qIM8ihAUDX",2024-02-23 11:46:58,,https://twitter.com/DBSBankIndia/status/1760911609449656624,Male,,,,0,0,14493,India,,,,,,True,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-22,Twitter.com,Twitter user,Twitter user,Neutral,"InvGurInd ICICIBank bankofbaroda authorityiepf DBSBankIndia Stark airdrop FTW! Let's get those tokens! ⬇️⬇️⬇️ https://t.co/3SnLME31pn 
  Quoted Tweet : eretuzagurgel : ✅ MINT IS LIVE ✅

🔗 https://t.co/OxHrFCmAsm
👨‍💻 Embarking on a New Era

⚠️ Enjoy there are 1000 available! ⚠️
#Rarible #crypto #Immutable #NFTdrop #mint #LooksRare #NFTCommunity #FreeMint #nfts #airdrop #LayerZero https://t.co/Vz6jdkbCV9",2024-02-22 16:35:50,,https://twitter.com/Twitter User/status/1760621915860017415,Female,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-22,Twitter.com,Twitter user,Twitter user,Negative,"That is nothing new. My father (again a sr citizen &amp; partially handicapped) was asked to physically come down to the branch in Mumbai and was made to wait for over 3 hours and he came back without a solution for his problem. That incompetent DBSBankIndia is. 
  Quoted Tweet : kartikprm30 : #DBSbank ur service is useless 2 say the least. Yesterday my parents (Sr.citizens) were made to sit 4 more than 2 hrs wid ur staff busy talking 2 their near & dear ones. One lady was busy catching fresh polluted air outside the branch. This was of bellandur",2024-02-22 14:48:26,,https://twitter.com/Twitter User/status/1760594888599495081,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-22,youtube.com,anjalimalik6710,anjalimalik6710,Neutral,0:35 why change the gender of actor when u talk of running business....,2024-02-22 14:12:12,,https://www.youtube.com/watch?v=kIBfqRnZ6gY&lc=UgxotYXDjg9mJRV6nqh4AaABAg,,,,,,,,,0,0,0,,0,,Comment,,,,,,,,,,,,,, , , , , , ,,,
2024-02-22,Twitter.com,Twitter user,Twitter user,Neutral,"Watch the dynamic duo,&#8203; Meghna Bhatnagar Kishore and Barkha Bhatnagar Das,&#8203; co-founders of greendigoretail,&#8203; talk about DBS Bank's support in growing their business.

Visit https://t.co/ygcELtOkp1 

#DifferentKindOfBank #DBSAndSharkTank #DBSIn #DBSInnovates #DBSBankIndia https://t.co/issvkHfqF0",2024-02-22 09:00:00,,https://twitter.com/DBSBankIndia/status/1760507204770070828,Male,,,,0,0,14491,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-21,Twitter.com,Twitter user,Twitter user,Neutral,"S4S Technologies' co-founder,&#8203; Dr. Shital Somani spoke to us on her #Sustainability and #LiveMoreBankLess journey,&#8203; and how DBS Bank's support played a key role in this journey. 

To know more,&#8203; click here https://t.co/SniA6PaZZa https://t.co/EREiI8CFdU",2024-02-21 20:58:38,,https://twitter.com/DBSBankIndia/status/1760325663687340463,Male,,,,0,0,14488,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-21,youtube.com,GuitarGrooves1,GuitarGrooves1,Positive,As a part of the DBS family and as a Bengali I'm proud to see Bose's story... Salute to our Hero💖,2024-02-21 19:41:52,,https://www.youtube.com/watch?v=fCzJBLfOr_c&lc=UgzJYpozzmcTHDlsdOF4AaABAg,,,,,,,,,0,0,0,,0,,Comment,,,,,,,,,,,,,, , , , , , ,,,
2024-02-21,Twitter.com,Twitter user,Twitter user,Positive,"As a bank committed to sustainability,&#8203; we are proud to receive this recognition from Global Finance. It reflects the collaboration and commitment of our clients,&#8203; partners,&#8203; and team members to responsible business practices.

To know more,&#8203; visit https://t.co/NsxGllWvFJ

#DBSAwards https://t.co/SnNf3aNN5z",2024-02-21 16:30:00,,https://twitter.com/DBSBankIndia/status/1760258060696592634,Male,,,,0,0,14484,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-21,Twitter.com,Twitter user,Twitter user,Neutral,DBSBankIndia Tried to close my DBS digibank account more than thrice by requesting through your mobile app but account is still not closed. Multiple emails were also sent regarding this. Kindly get it closed immediately.,2024-02-21 14:10:33,,https://twitter.com/Twitter User/status/1760222966884028577,Male,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-20,Twitter.com,Twitter user,Twitter user,Neutral,"After the MoU signing between #IEPFA and DBSBankIndia ,&#8203; awareness messages have been released to promote #investorawareness  and #InvestorProtection . These messages aim to support the IEPFA mandate,&#8203; aiding #investors in making informed financial decisions through accessible and… https://t.co/GxeBkGKHts",2024-02-20 14:32:57,,https://twitter.com/Twitter User/status/1759866215793631557,,,,,0,0,,,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-20,Twitter.com,Twitter user,Twitter user,Neutral,"Smt. Anita Shah Akella,&#8203; CEO of #IEPFA &amp; Joint Secretary MCA21India,&#8203; formalized collaboration with Sh. Rajiv Bagga,&#8203; Executive Director &amp; India Head of Government Business DBSBankIndia,&#8203; to sign an #MoU between the organisations. 
Together,&#8203; we're leveraging #DBSBank's digital… https://t.co/qIM8ihAUDX",2024-02-20 14:25:49,,https://twitter.com/Twitter User/status/1759864420044354011,,,,,0,0,,,,,,,,True,Retweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-02-20,Twitter.com,Twitter user,Twitter user,Neutral,"InvGurInd ICICIBank bankofbaroda authorityiepf DBSBankIndia only 1000 free pieces ⬇️⬇️ https://t.co/qcGeCun3x5 
  Quoted Tweet : eretuzagurgel : ✅ Mint Is Live ✅

👨‍💻 Embarking on a New Era 👨‍💻
🔗 https://t.co/WVZhHq5uGN

⚠️ End Date 57 Minutes! Last Price 0.028 ETH ⚠️
#Web3Gaming #PlayToEarn #GameFi #Metaverse #NFT $ETH #Uniswap #Coinbase #DeFi #NFT #Solana $SOL $ZEPH $COIN $BNB https://t.co/pmVuxGgoVK",2024-02-20 10:43:33,,https://twitter.com/Twitter User/status/1759808488048398575,,,,,0,0,,,,,,,,,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
