"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D05AQEJO6m1U0dPGQ/videocover-high/0/1687761808439?e=1710093600&v=beta&t=OZHAuvYc6yAqCiCADXsKnZs-BrFp5jS30kEBp6UjAck","false","24","2023-06-26T06:43:32.259Z","1687761812259","Getting your account seeded with Aadhaar is very important as it helps in reaping various Govt. schemes benefits easily. One such camp for  enabling Aadhaar Seeded bank accounts for PM kisan beneficiaries is being organized by IPPB in collaboration with ATMA & DAO at the High Court at Patharkhmah, Jirang block, Meghalaya. Here is a glimpse of this camp.

#Aapkabankaapkedwaar #Bankingatlastmile 
Narendra Modi Ashwini Vaishnaw Devusinh Chauhan India Post Department of Posts, India Indian Banks`​ Association Venkatram Jayanthy
Gursharan Rai Bansal Easwaran V Vishwanath Divya IEPF Authority Reserve Bank of India (RBI) ","8mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7078986120205676546?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7078986120205676546%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7078986120205676546"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","13",,"false","288","2023-10-26T07:33:24.068Z","1698305604068","Here's a glimpse of our AUrify'23 batch! A bunch of our dynamic new hires sharing their insights of the banking world. ✨ 

Piyush Singaria | Ripudamanbir Singh | Chitra Gandhi | Sabysanchi Bharti | Chandan Jha 

#AUrifyTales","4mo","AUrify","https://www.linkedin.com/feed/update/urn:li:activity:7123209988365254656?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7123209988365254656%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7123209988365254656"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","3","https://media.licdn.com/dms/image/D4D22AQGMfjlGNFel4A/feedshare-shrink_2048_1536/0/1695472259422?e=1712188800&v=beta&t=SS3HoE4N-DzgXcqR_78laf8aXHXBELPGJBPlvWZe5IY","false","108","2023-09-23T12:31:01.133Z","1695472261133","""Teamwork makes the dream work"" - John C Maxwell

Townhall meet ""WeConnect & ReConnect"" was organized by Suryoday Bank on 9th September’23 at Nashik, Maharashtra having 230+ employees. 

""WeConnect & ReConnect"" - A Suryoday Bank’s initiative to build team bonding through an interactive session with leadership teams. During the meet, the Bank’s remarkable growth journey was presented, employees were appreciated for their contribution to the growth journey and delivering remarkable performance in their respective fields.

 #townhall #nashik #bankofsmiles #suryodaybank #teambuilding","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7111326086759616512?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7111326086759616512%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7111326086759616512"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","6","https://media.licdn.com/dms/image/C4D22AQE4di7IqavZTg/feedshare-shrink_2048_1536/0/1679112696898?e=1712188800&v=beta&t=OMqcf7rEvdhPGKNJV1hHH_LlFNm463xtJnh1y6osfdk","false","323","2023-03-18T04:11:37.560Z","1679112697560","Jana Small Finance Bank is turning five and the Celebrations are on us.
 
Offering 8.85%* p.a. Interest on Senior Citizen Fixed Deposits for a period of 500 Days! 
 
Offer ends on March 31, 2023… Hurry!
 
Click https://rb.gy/ekbpap to Apply Now!

#JanaKaroJamaKaro #JanaBank #FixedDeposit #Savings #SeniorCitizen","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7042709103827136512?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7042709103827136512%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7042709103827136512"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","4","https://media.licdn.com/dms/image/D4D22AQH_dMrXmd0dfg/feedshare-shrink_2048_1536/0/1702978773916?e=1712188800&v=beta&t=R2lxkdD-f7RFP8eNUtF76RWSHTqO8LE1CbdB3nsy-DA","false","93","2023-12-19T09:39:36.077Z","1702978776077","Shri Gursharan Bansal, CSMO, IPPB was speaking at the 10th edition of CII Banking & Finance Summit 2023. He gave perspective on the transformative impact of the Fintech Era. He emphasized how fintechs redefine financial landscape, focusing on customer-centric solutions, leverage technology and fostering innovation. 

Highlighting their agile mindset and disruptive tech strategies, he showcased the wave of change they bring.  Security, risk management, compliance form an integral part of all these operations. He elaborated on this, emphasising the cultural shift ignited by fintechs, promoting innovation and agility.

#Aapkabankaapkedwaar #Bankingatlastmile #IndianEconomy #FinancialTransformation #BankingRevolution #TechnologyDriven #CII4NR","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7142810692415381505?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7142810692415381505%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7142810692415381505"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","4","https://media.licdn.com/dms/image/D4D22AQFCzlapzVVBQg/feedshare-shrink_2048_1536/0/1687310342261?e=1712188800&v=beta&t=dhkLPFxvQi-3_9PHS05YAuwaJ_IzU_g5tv4n8PpQ6xg","false","98","2023-06-21T01:19:03.884Z","1687310343884","May you awaken your inner light and experience inner peace with Yoga. 

Happy International Yoga Day. 

#yogaday  #yoga #bankofsmiles #suryodaybank","9mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7077092524594462720?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7077092524594462720%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7077092524594462720"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","4",,"false","86","2024-02-05T05:30:01.842Z","1707111001842","Safeguard yourself by following these simple steps to secure your Aadhaar biometrics.
 
#SafeBanking #StaySafe #AePSFraud #HackingAlert","3w","AePS","https://www.linkedin.com/feed/update/urn:li:activity:7160142503470338048?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7160142503470338048%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7160142503470338048"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D5605AQEuNoLlYSxvWg/videocover-high/0/1709363553135?e=1710093600&v=beta&t=8Bg6WpnrLM2MZRSGbG9GpJa4wzUjicajKrlctwSi2gw","false","64","2024-03-02T07:12:41.718Z","1709363561718","This month on Jana Hit Mei Jari, embark on a journey to discover some smart tax-saving instruments available under section 80C.

Join us as we uncover Tax Saver Fixed Deposits and unravel how they can be your ticket to substantial tax benefits.

Don't miss out on this valuable insight! Stay tuned.

#JanaHitMeiJari #TaxSavings #FinancialWisdom #FixedDeposit","1d",,"https://www.linkedin.com/feed/update/urn:li:activity:7169590424368607232?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7169590424368607232%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7169590424368607232"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2",,"false","29","2023-08-18T12:47:34.196Z","1692362854196","With Lakshya Recurring Deposits, you can target your six financial goals smartly and conveniently. 
To find out more, read our blog post on Recurring Deposits 

https://bit.ly/47pc4lm 

 #recurringdeposit #rd #investment #deposit #bankofsmiles #suryodaybank","7mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7098284288806203392?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7098284288806203392%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7098284288806203392"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","10","https://media.licdn.com/dms/image/D5605AQHOtXx1GAa9kw/videocover-high/0/1708701527463?e=1710093600&v=beta&t=n2CX2LEX2aD3vy507d-oqltVHTtV1DiBe7HNncTw9Kg","false","473","2024-02-23T15:19:02.145Z","1708701542145","Presenting the key highlights of our 9M FY24 financial results. 

#JanaSFB #quarterlyresults #financialperformance ","1w",,"https://www.linkedin.com/feed/update/urn:li:activity:7166813713025449984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7166813713025449984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7166813713025449984"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","1","https://media.licdn.com/dms/image/D5622AQEIR2fC_fCJcw/feedshare-shrink_2048_1536/0/1705050893502?e=1712188800&v=beta&t=dg1BbIWfocp6ESQJ1NAA_bCAeMTQVrCilRjcH8xdpAw","false","68","2024-01-12T09:14:54.208Z","1705050894208","India Post Payments Bank signs an MoU with Hindustan Zinc to extend accessibility of banking to 3.5 Lakh+ CSR beneficiaries and drive financial inclusivity while channeling economic growth. 
This collaboration has opened doors for accessible Digital Banking solutions to SHG Women, Farmers, and Youth. This noble initiative is a step forward in the direction of narrowing the bridge by banking the unbanked and the underbanked while transforming the financial fabric of the nation.
 
 For more information read here- https://lnkd.in/gX-DhXpY
 
 #Aapkabankaapkedwaar
 #Bankingatlastmile","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7151501785780600832?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7151501785780600832%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7151501785780600832"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","113","https://media.licdn.com/dms/image/D4D22AQGkLPM4iPS39g/feedshare-shrink_2048_1536/0/1696428450596?e=1712188800&v=beta&t=lgVhzIQx2YotxPecV185Id0xtaEUKsuD9Xq9KAzf0sM","false","692","2023-10-04T14:07:30.851Z","1696428450851","Get ready to make strides in your career with AU Small Finance Bank!

Are you a student or recent graduate eager to gain hands-on experience, learn from industry experts, and make a meaningful impact? Our Internship Program is on its way, and we can't wait to have you on board!

📅 Stay tuned for the official I am AUric internship program launch. We'll be sharing exciting details about our internship opportunities, the application process, and what you can expect when you join us.

At AU Small Finance Bank, we believe in nurturing talent, fostering growth, and creating a dynamic work environment.

Follow us for updates and tag a friend who should be part of this journey! Together, let's shape a brighter future. 

#InternshipProgram #ComingSoon #OpportunityKnocks #CareerDevelopment #CampusHiring #InternatAU #IamAuric","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7115336637118636032?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7115336637118636032%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7115336637118636032"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","3",,"false","74","2024-02-27T11:54:36.367Z","1709034876367","Suryoday Small Finance Bank participated in the Navi Mumbai Municipal Corporation’s ongoing cleanliness drive ""Zero Waste Starts With Me- 3.0"" as a part of the Swachh Bharat Abhiyaan. 
Around 300+ school children who have collected the maximum points in the Dry Waste Bank were felicitated in the event held on February 23, 2024 in Belapur. The event was graced by DMC (Solid Waste Mgt) & Nodal officer (Swachh Bharat Abhiyaan) - Mr Babasaheb Rajale and other key NMMC members. 
Suryoday Bank is proud to associate with NMMC initiatives to make our environment clean & green.

 #swachhbharatabhiyaan #cleanliness #activity #nmmc #navimumbai #suryodaybank #bankofsmiles","5d","Swachh Bharat Abhiyaan Activity ","https://www.linkedin.com/feed/update/urn:li:activity:7168211818086178816?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7168211818086178816%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7168211818086178816"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","4","https://media.licdn.com/dms/image/D4E22AQHhWpRjlSPMNA/feedshare-shrink_2048_1536/0/1702984725611?e=1712188800&v=beta&t=aWeK3lMKVof_lYzbFdoNkEktKBlwpGFKuk9BgXZzWTE","false","113","2023-12-19T11:18:47.199Z","1702984727199","Igniting Hope for Bright Futures!
 
We are happy to share the glimpses of our recent #CSR initiative at Chhatrapati Sambhaji Nagar Municipal Corporation Primary School in Mukundwadi, Aurangabad.
 
In an effort to help underprivileged students thrive and build a better future, we recently provided the school with benches and ceiling fans, ensuring that the kids have all the tools and environment they need to learn & grow. These simple yet vital additions aim to create a nurturing space where young minds can flourish.
 
#JanaCares #CSRInitiative #BrightFuture","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7142835653230096384?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7142835653230096384%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7142835653230096384"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","2","https://media.licdn.com/dms/image/sync/D4D27AQF5lD6ZYG4wYg/articleshare-shrink_800/0/1708498688890?e=1710093600&v=beta&t=zyIYVbmrs0xK6FnD9a6w244LbRgxM13pAHsnPCV9Xog","false","105","2024-02-21T08:00:08.975Z","1708502408975","We are investing into building a leadership team. We are intending to have a dedicated team to enhance liabilities,” says Ketan Merchant, CFO, Fino Payments Bank as the bank's average deposits grew by 42% YoY.
Read the complete article here! https://lnkd.in/dr-hF5kx
Rishi Gupta Shailesh Pandey Tejas Maniar Ashish Ahuja 

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #SecureBanking #HarDinFino #FinoPay #ArticleBlog #InvestmentStrategy ","1w","Fino to expand leadership, boost deposits before conversion to SFB: CFO","https://www.linkedin.com/feed/update/urn:li:activity:7165978487973965824?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7165978487973965824%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7165978487973965824"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQG3xWMW1oLKYw/feedshare-shrink_2048_1536/0/1706062952165?e=1712188800&v=beta&t=da278gTcZf6gYnZgBnlyDlJpkcSl-0uPmmTmknN-ggM","false","76","2024-01-24T02:22:33.708Z","1706062953708","Nurturing Dreams, Inspiring Futures. 
Happy National Girl Child’s Day. 

#empowergirl #girlchildday #suryodaybank #bankofsmiles","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7155746670989717504?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7155746670989717504%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7155746670989717504"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","1","https://media.licdn.com/dms/image/D4D05AQGibzguwWPZAA/videocover-high/0/1707124036981?e=1710093600&v=beta&t=YyWK68bgtekfmoFFahOSNDaXuy62CYGypus8cGDjSIs","false","155","2024-02-05T09:07:19.723Z","1707124039723","Ignite the spirit of change with #BadlaavHumseHai Season 2, presented by AU Small Finance Bank in association with Network18. Witness tales of resilience, empowerment, and positive change shaping the future of India.
 
Follow the captivating stories featuring everyday changemakers as they unfold on the social media handles of AU Small Finance Bank and moneycontrol.com.

#BadlaavHumseHai #AUSmallFinanceBank #Network18 #Changemakers #MoneyControl","3w",,"https://www.linkedin.com/feed/update/urn:li:activity:7160197188306780160?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7160197188306780160%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7160197188306780160"
